Image ID,Gender,Age,Emotion,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
47afa4d6-3485186E2E32_1_2024-01-17_200720354_bc,Male,Age 60-100,Angry,,,,,,,,,,,
6c362e09-3485186E2E32_1_2024-01-17_200802766_bc,Male,Age 48-59,Angry,,,,,,,,,,,
c0a10a21-3485186E7D7E_1_2024-01-24_151502238_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
bff12c0a-3485186E2E32_1_2024-01-24_151527174_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
0d36b50c-3485186E2E32_1_2024-01-24_151538146_bc,Male,Age 48-59,Contempt,,,,,,,,,,,
8639beb9-3485186E2E32_1_2024-01-24_151548694_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
c124bf2b-3485186E7D7E_1_2024-01-24_151558230_bc,Male,Age 48-59,Surprised,,,,,,,,,,,
c43ba43e-348518ACC516_1_2024-01-24_151702261_bc,Male,Age 60-100,Neutral,,,,,,,,,,,
49070898-3485189CFD9A_1_2024-01-28_131629214_bc,Female,Age 48-59,Contempt,,,,,,,,,,,
f54059d4-3485186E89B6_1_2024-01-28_131819659_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
b4342798-348518ACC516_1_2024-01-24_151644325_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
73283888-3485186E7D7E_1_2024-01-24_151747586_bc,Male,Age 60-100,Sad,,,,,,,,,,,
a273e224-3485186E89B6_1_2024-01-28_131659505_bc,Male,Age 60-100,Neutral,,,,,,,,,,,
3619bc3b-3485186F30CE_1_2024-01-28_131930949_bc,Male,Age 60-100,Neutral,,,,,,,,,,,
e5db42ef-348518ACC516_1_2024-01-24_151729344_bc,Male,Age 60-100,Neutral,,,,,,,,,,,
abaf59ef-348518ACC516_1_2024-01-24_151824564_bc,Male,Age 60-100,Neutral,,,,,,,,,,,
1963c294-348518ACC516_1_2024-01-24_151852505_bc,Male,Age 60-100,Neutral,,,,,,,,,,,
8e3bf45a-348518A72E6E_1_2024-01-24_151940207_bc,Male,Age 38-47,Contempt,,,,,,,,,,,
4ca6d33a-348518ACC516_1_2024-01-24_151756591_bc,Male,Age 60-100,Neutral,,,,,,,,,,,
5a070c3c-3485186E7D7E_1_2024-01-24_151912231_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
6c1f8238-348518A72E6E_1_2024-01-24_151921580_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
56e5e04a-348518A72E6E_1_2024-01-24_152040822_bc,Male,Age 48-59,Contempt,,,,,,,,,,,
78dc4c95-3485186E2E32_1_2024-01-24_152110928_bc,Female,Age 38-47,Sad,,,,,,,,,,,
4220146f-348518ACC516_1_2024-01-24_152149487_bc,Male,Age 48-59,Angry,,,,,,,,,,,
04302400-348518ACC516_1_2024-01-24_152300559_bc,Male,Age 38-47,Sad,,,,,,,,,,,
7be76d1c-3485186E7D7E_1_2024-01-24_152158591_bc,Male,Age 48-59,Contempt,,,,,,,,,,,
ccb64cb2-3485186E7D7E_1_2024-01-24_152228077_bc,Male,Age 48-59,Angry,,,,,,,,,,,
3679046c-3485186E89B6_1_2024-01-28_132641941_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
afa8ea54-3485186E89B6_1_2024-01-28_132653986_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
8f381a87-3485186E7D7E_1_2024-01-24_152208835_bc,Male,Age 48-59,Angry,,,,,,,,,,,
5291ab6d-3485186E5006_1_2024-01-24_152414566_bc,Male,Age 38-47,Contempt,,,,,,,,,,,
34ea91a8-3485186E5006_1_2024-01-24_152433969_bc,Male,Age 60-100,Sad,,,,,,,,,,,
74f6113d-3485189CFD9A_1_2024-01-24_152513679_bc,Male,Age 60-100,Neutral,,,,,,,,,,,
56044f3c-348518ACC516_1_2024-01-24_152533537_bc,Female,Age 48-59,Sad,,,,,,,,,,,
d50cbd6a-3485189CFD9A_1_2024-01-24_152552927_bc,Male,Age 60-100,Neutral,,,,,,,,,,,
bb61ba56-348518ACC516_1_2024-01-24_152634430_bc,Female,Age 38-47,Happy,,,,,,,,,,,
e188a533-3485186E5006_1_2024-01-24_152713382_bc,Male,Age 60-100,Neutral,,,,,,,,,,,
25045eec-3485186E5006_1_2024-01-24_152851986_bc,Male,Age 38-47,Angry,,,,,,,,,,,
28ac0883-3485186E2E32_1_2024-01-24_153010414_bc,Male,Age 60-100,Neutral,,,,,,,,,,,
da28aaea-3485186E89B6_1_2024-01-28_132705994_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
7a131585-3485186E7D7E_1_2024-01-24_152831666_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
10ec5523-3485186E7D7E_1_2024-01-24_153129552_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
7c8ed016-3485186E7D7E_1_2024-01-24_153149553_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
6311cc55-3485186E7D7E_1_2024-01-24_152841164_bc,Male,Age 60-100,Neutral,,,,,,,,,,,
bd429546-3485186E2E32_1_2024-01-24_153029379_bc,Male,Age 60-100,Neutral,,,,,,,,,,,
74ab6725-3485186E7D7E_1_2024-01-24_153038817_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
1e37e094-3485186E7D7E_1_2024-01-24_153019930_bc,Male,Age 48-59,Contempt,,,,,,,,,,,
4114e8dd-3485186E5006_1_2024-01-24_153159081_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
9f752fa2-3485186E5006_1_2023-12-28_135712394_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
eccbc29c-3485186E5006_1_2023-12-28_164731630_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
e196c023-3485186E5006_1_2023-12-28_164802286_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
76e34d5a-3485186E5006_1_2023-12-28_164832270_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
31fab5a1-3485186E5006_1_2023-12-28_165043717_bc,Male,Age 15-24,Happy,,,,,,,,,,,
42eeea9d-3485186E5006_1_2023-12-28_165154261_bc,Male,Age 15-24,Happy,,,,,,,,,,,
7b2ea244-3485186E5006_1_2023-12-28_165227949_bc,Male,Age 15-24,Surprised,,,,,,,,,,,
2bff4fad-3485186E5006_1_2023-12-28_165303470_bc,Male,Age 15-24,Surprised,,,,,,,,,,,
d1ddad5f-3485186E5006_1_2023-12-28_164857481_bc,Male,Age 15-24,Surprised,,,,,,,,,,,
f5803a70-3485186E5006_1_2023-12-28_164927237_bc,Male,Age 15-24,Surprised,,,,,,,,,,,
c10606e3-3485186E5006_1_2023-12-28_165000944_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
84ad08e4-3485186E5006_1_2023-12-28_165020910_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
f9ce3b35-3485186E5006_1_2023-12-28_165029357_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
7dd3d144-3485186E5006_1_2023-12-28_165035268_bc,Male,Age 15-24,Happy,,,,,,,,,,,
06b6da09-3485186E5006_1_2023-12-28_165051971_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
bfd89e45-3485186E5006_1_2023-12-28_165100564_bc,Male,Age 15-24,Surprised,,,,,,,,,,,
fb06e5e1-3485186E5006_1_2023-12-28_165120930_bc,Male,Age 15-24,Surprised,,,,,,,,,,,
38d744b1-3485186E5006_1_2023-12-28_165138293_bc,Male,Age 15-24,Surprised,,,,,,,,,,,
4d8aeb93-3485186E5006_1_2023-12-28_165221646_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
52bf8622-3485186E5006_1_2023-12-28_165255920_bc,Male,Age 15-24,Contempt,,,,,,,,,,,
84b44033-3485186E5006_1_2023-12-28_165203142_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
de463d23-3485186E5006_1_2023-12-28_165235190_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
2847b531-3485186E5006_1_2023-12-28_165309684_bc,Male,Age 15-24,Sad,,,,,,,,,,,
b6649f7e-3485186E5006_1_2023-12-28_165346195_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
0fd331a0-3485186E5006_1_2023-12-28_165211636_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
7263d715-3485186E5006_1_2023-12-28_165243076_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
c386b2cc-3485186E5006_1_2023-12-28_165249310_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
3746fdcf-3485186E5006_1_2023-12-28_165316731_bc,Male,Age 15-24,Sad,,,,,,,,,,,
dfed6b63-3485186E5006_1_2023-12-28_165323505_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
86348f69-3485186E5006_1_2023-12-28_165332320_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
39ff5879-3485186E5006_1_2023-12-28_165339763_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
a4b8a7c1-3485186E5006_1_2023-12-28_165352896_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
e6fc5c54-3485186E5006_1_2023-12-28_165400365_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
d5e09e3c-3485186E5006_1_2023-12-28_165407955_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
4d94bbd7-3485186E5006_1_2023-12-28_165414567_bc,Male,Age 15-24,Happy,,,,,,,,,,,
6997e7f2-3485186E5006_1_2023-12-28_165423479_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
63d5cf15-3485186E5006_1_2023-12-28_165431069_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
a83ef5aa-3485186E5006_1_2023-12-28_165439368_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
fd31ee7d-3485186E5006_1_2023-12-28_165446757_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
415cf5c0-3485186E5006_1_2023-12-28_165454392_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
7b02801e-3485186E5006_1_2023-12-28_165501640_bc,Male,Age 15-24,Surprised,,,,,,,,,,,
fd9164fe-3485186E5006_1_2023-12-28_165539113_bc,Male,Age 15-24,Surprised,,,,,,,,,,,
65aa8b05-3485186E5006_1_2023-12-28_165545269_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
cf81a55a-3485186E5006_1_2023-12-28_165551492_bc,Male,Age 15-24,Surprised,,,,,,,,,,,
3d8b9024-3485186E5006_1_2023-12-28_165557575_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
4d70b2e6-3485186E5006_1_2023-12-28_165607017_bc,Male,Age 15-24,Surprised,,,,,,,,,,,
640d56c9-3485186E5006_1_2023-12-28_165510386_bc,Male,Age 15-24,Fear,,,,,,,,,,,
044913a5-3485186E5006_1_2023-12-28_165518971_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
c844bcbe-3485186E5006_1_2023-12-28_165620210_bc,Male,Age 15-24,Neutral,,,,,,,,,,,
830e1807-3485186E5006_1_2023-12-28_165626757_bc,Male,Age 15-24,Surprised,,,,,,,,,,,
3b6f5c58-3485186E5006_1_2024-01-03_154905159_bc,Male,Age 60-100,Neutral,,,,,,,,,,,
ac9ef842-3485186E7D7E_1_2024-01-03_170954229_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
fa5fee10-3485186E7D7E_1_2024-01-03_171039258_bc,Male,Age 60-100,Sad,,,,,,,,,,,
f0b271b5-3485186E2E32_1_2024-01-03_171051994_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
e5d87aa8-3485186E7D7E_1_2024-01-03_171057134_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
93771c05-3485186E7D7E_1_2024-01-03_171126680_bc,Female,Age 38-47,Neutral,,,,,,,,,,,
df9d3d12-3485186E5006_1_2024-01-03_171401361_bc,Male,Age 60-100,Neutral,,,,,,,,,,,
720e6037-3485186E2E32_1_2024-01-03_171102518_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
409be051-3485186E7D7E_1_2024-01-03_171115226_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
0365c1ff-3485186E7D7E_1_2024-01-03_171109468_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
6231cae5-3485186E7D7E_1_2024-01-03_171133252_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
9e91de16-3485186E2E32_1_2024-01-03_171521940_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
e3cb256a-3485189BE312_1_2024-01-03_171716336_bc,Male,Age 38-47,Angry,,,,,,,,,,,
fbd5dc46-3485186E2E32_1_2024-01-03_171221670_bc,Male,Age 60-100,Sad,,,,,,,,,,,
04b7d99e-3485186E5006_1_2024-01-03_171308631_bc,Male,Age 60-100,Surprised,,,,,,,,,,,
7eb81663-3485186E5006_1_2024-01-03_171229024_bc,Female,Age 38-47,Neutral,,,,,,,,,,,
45663ace-3485186E5006_1_2024-01-03_171240156_bc,Female,Age 25-37,Surprised,,,,,,,,,,,
6b2eb6f8-3485186E5006_1_2024-01-03_171255311_bc,Female,Age 25-37,Neutral,,,,,,,,,,,
950db23b-3485189BE312_1_2024-01-03_171351921_bc,Male,Age 60-100,Neutral,,,,,,,,,,,
4c8f3d85-3485186E7D7E_1_2024-01-03_171407061_bc,Male,Age 48-59,Sad,,,,,,,,,,,
759d71bc-3485186E7D7E_1_2024-01-03_171419070_bc,Male,Age 48-59,Angry,,,,,,,,,,,
d9452668-3485186E2E32_1_2024-01-03_171637261_bc,Female,Age 25-37,Fear,,,,,,,,,,,
be2322d9-3485189BE312_1_2024-01-03_171727237_bc,Male,Age 25-37,Disgust,,,,,,,,,,,
687245c2-3485186E2E32_1_2024-01-17_165037682_bc,Male,Age 60-100,Sad,,,,,,,,,,,
a4460bce-3485186E5006_1_2024-01-17_165212512_bc,Male,Age 48-59,Disgust,,,,,,,,,,,
9668d7ee-3485186E2E32_1_2024-01-17_165250875_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
6b1fbdf4-3485186E5006_1_2024-01-17_165018438_bc,Female,Age 48-59,Sad,,,,,,,,,,,
38ed9e05-3485186E7D7E_1_2024-01-17_165340754_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
4a18b7e2-3485186E7D7E_1_2024-01-17_165350527_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
f374902b-3485186E7D7E_1_2024-01-17_165400571_bc,Male,Age 48-59,Surprised,,,,,,,,,,,
82443e32-3485186E2E32_1_2024-01-17_165330327_bc,Male,Age 48-59,Happy,,,,,,,,,,,
4ef403a6-348518ACC516_1_2024-01-21_165026613_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
9d22d6eb-3485186E2E32_1_2024-01-17_165424669_bc,Male,Age 48-59,Contempt,,,,,,,,,,,
cd92552e-348518ACC516_1_2024-01-17_165434315_bc,Male,Age 38-47,Contempt,,,,,,,,,,,
eb42fe38-3485186E5006_1_2024-01-21_164830530_bc,Female,Age 25-37,Neutral,,,,,,,,,,,
856c2b7c-348518ACC516_1_2024-01-17_165443821_bc,Male,Age 48-59,Sad,,,,,,,,,,,
dd860e2a-3485186E5006_1_2024-01-21_164821522_bc,Female,Age 25-37,Angry,,,,,,,,,,,
98c71103-3485186E2E32_1_2024-01-17_165531759_bc,Male,Age 48-59,Sad,,,,,,,,,,,
4de212d2-3485186E5006_1_2024-01-21_164803503_bc,Female,Age 25-37,Neutral,,,,,,,,,,,
776d0a1a-3485186E2E32_1_2024-01-21_164908383_bc,Male,Age 48-59,Sad,,,,,,,,,,,
06540b5e-3485186E2E32_1_2024-01-17_165552782_bc,Male,Age 48-59,Sad,,,,,,,,,,,
0654ef93-3485186E5006_1_2024-01-21_213950321_bc,Female,Age 25-37,Contempt,,,,,,,,,,,
b20467e2-3485186E2E32_1_2024-01-21_164948413_bc,Male,Age 48-59,Sad,,,,,,,,,,,
027d5ca9-3485186E2E32_1_2024-01-21_165017091_bc,Male,Age 48-59,Sad,,,,,,,,,,,
6f85ffec-3485186E7D7E_1_2024-01-21_164938457_bc,Male,Age 38-47,Angry,,,,,,,,,,,
95f9362f-348518ACC516_1_2024-01-21_165105150_bc,Male,Age 38-47,Sad,,,,,,,,,,,
102a5785-3485186E5006_1_2024-01-21_165147073_bc,Male,Age 38-47,Sad,,,,,,,,,,,
c8e47e15-3485189BE312_1_2024-01-17_170004068_bc,Male,Age 15-24,Surprised,,,,,,,,,,,
feafc7c6-3485186E2E32_1_2024-01-17_170014132_bc,Male,Age 60-100,Happy,,,,,,,,,,,
4842d081-3485186E2E32_1_2024-01-17_170159994_bc,Male,Age 25-37,Neutral,,,,,,,,,,,
f6f1ea62-3485186E2E32_1_2024-01-17_170138434_bc,Male,Age 60-100,Happy,,,,,,,,,,,
6896a61a-3485186E7D7E_1_2024-01-17_170401562_bc,Female,Age 38-47,Sad,,,,,,,,,,,
33c434c4-348518ACC516_1_2023-12-27_200349701 (1)_bc,Female,Age 15-24,Surprised,,,,,,,,,,,
345d68a2-3485186E7D7E_1_2023-12-27_200407731 (1)_bc,Female,Age 15-24,Contempt,,,,,,,,,,,
11004e0d-348518A72E6E_1_2024-01-08_125613596 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
c4f6b68c-3485186E5006_1_2024-01-20_151634884 (1)_bc,Male,Age 48-59,Happy,,,,,,,,,,,
f074b83d-348518ACC516_1_2024-01-20_151238390 (1)_bc,Male,Age 38-47,Sad,,,,,,,,,,,
d5e7fd63-3485186E2E32_1_2024-01-21_133614774 (1)_bc,Male,Age 48-59,Contempt,,,,,,,,,,,
d8c290ac-3485186E2E32_1_2024-01-03_181324692 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
3722cf18-3485186E2E32_1_2024-01-03_181444167 (1)_bc,Male,Age 38-47,Angry,,,,,,,,,,,
dca0460c-348518ACC512_1_2024-01-03_181527537 (1)_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
027ce7ef-3485186E2E32_1_2024-01-03_181546330 (1)_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
d183bc4f-3485186E2E32_1_2024-01-03_181623334 (1)_bc,Male,Age 48-59,Disgust,,,,,,,,,,,
76f8cea7-348518ACC512_1_2024-01-03_181851013 (1)_bc,Male,Age 25-37,Contempt,,,,,,,,,,,
44dd770d-348518ACC512_1_2024-01-03_182045018 (1)_bc,Male,Age 25-37,Contempt,,,,,,,,,,,
d6108546-348518ACC512_1_2024-01-03_181905234 (1)_bc,Male,Age 38-47,Contempt,,,,,,,,,,,
7d89bae5-3485189BE312_1_2024-01-03_181952698 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
500d0d0c-3485186E5006_1_2024-01-03_182026433 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
7ffdea72-3485186E5006_1_2024-01-03_182100576 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
f7635db2-3485186E5006_1_2024-01-03_182407640 (1)_bc,Male,Age 38-47,Sad,,,,,,,,,,,
e144f76f-3485186E5006_1_2024-01-03_182207543 (1)_bc,Male,Age 38-47,Sad,,,,,,,,,,,
ebf89555-3485186E5006_1_2024-01-03_182323565 (1)_bc,Male,Age 38-47,Contempt,,,,,,,,,,,
772bbd75-3485186E5006_1_2024-01-03_182354522 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
4ab8ebb9-3485189BE312_1_2024-01-03_182436791 (1)_bc,Male,Age 38-47,Sad,,,,,,,,,,,
71d6cd0d-3485189BE312_1_2024-01-03_182443491 (1)_bc,Male,Age 38-47,Sad,,,,,,,,,,,
2ed26382-3485189BE312_1_2024-01-03_182526493 (1)_bc,Male,Age 38-47,Fear,,,,,,,,,,,
164e6b0e-3485189BE312_1_2024-01-03_182609345 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
ad7de1fa-3485189BE312_1_2024-01-03_182620670 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
60ec4cc6-3485189BE312_1_2024-01-03_182643566 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
eb106bcc-3485189BE312_1_2024-01-03_182701273 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
e9262fe9-3485189BE312_1_2024-01-03_182532513 (1)_bc,Male,Age 38-47,Contempt,,,,,,,,,,,
ab60c807-3485189BE312_1_2024-01-03_182603741 (1)_bc,Male,Age 38-47,Sad,,,,,,,,,,,
6d425411-3485189BE312_1_2024-01-03_182626759 (1)_bc,Male,Age 38-47,Contempt,,,,,,,,,,,
9ece5b5d-3485189BE312_1_2024-01-03_182649788 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
1c9cb1bb-3485189BE312_1_2024-01-03_182501431 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
03f60b13-3485189BE312_1_2024-01-03_182513927 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
ac7f0cbd-3485189BE312_1_2024-01-03_182545783 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
9de75d71-3485189BE312_1_2024-01-03_182614828 (1)_bc,Male,Age 38-47,Surprised,,,,,,,,,,,
d1290c67-3485189BE312_1_2024-01-03_182637999 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
a45025bc-3485186E5006_1_2024-01-03_182853421 (1)_bc,Male,Age 25-37,Neutral,,,,,,,,,,,
68294d07-3485189BE312_1_2024-01-03_182557809 (1)_bc,Male,Age 38-47,Happy,,,,,,,,,,,
369b2e14-3485189BE312_1_2024-01-03_182655479 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
5bcfe616-3485189BE312_1_2024-01-03_182708363 (1)_bc,Male,Age 25-37,Neutral,,,,,,,,,,,
cb653c13-348518ACC512_1_2024-01-03_182732483 (1)_bc,Male,Age 25-37,Neutral,,,,,,,,,,,
67361e9c-348518ACC516_1_2024-01-03_183159774 (1)_bc,Male,Age 25-37,Happy,,,,,,,,,,,
7965c785-3485189BE312_1_2024-01-03_182714216 (1)_bc,Male,Age 38-47,Surprised,,,,,,,,,,,
56e44953-3485189BE312_1_2024-01-03_182721230 (1)_bc,Male,Age 38-47,Contempt,,,,,,,,,,,
69fc2c41-3485189BE312_1_2024-01-03_182726770 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
19a864b7-348518ACC516_1_2024-01-03_182816959 (1)_bc,Female,Age 48-59,Neutral,,,,,,,,,,,
5ede9672-3485186E2E32_1_2024-01-03_183056521 (1)_bc,Male,Age 25-37,Contempt,,,,,,,,,,,
8b87bc2a-3485186E2E32_1_2024-01-03_183109669 (1)_bc,Female,Age 48-59,Contempt,,,,,,,,,,,
f4e99838-3485189BE312_1_2024-01-03_183135632 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
53637574-3485189BE312_1_2024-01-03_183148370 (1)_bc,Male,Age 38-47,Surprised,,,,,,,,,,,
1095888e-3485186E5006_1_2024-01-03_183232625 (1)_bc,Female,Age 38-47,Neutral,,,,,,,,,,,
aa72886c-3485186E2E32_1_2024-01-03_183249683 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
c3b7a21d-3485189BE312_1_2024-01-03_183451060 (1)_bc,Male,Age 38-47,Sad,,,,,,,,,,,
0543b79c-3485186E2E32_1_2024-01-03_183547175 (1)_bc,Female,Age 48-59,Angry,,,,,,,,,,,
8d0ac654-3485186E2E32_1_2024-01-03_183644108 (1)_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
29eaa2fb-3485186E2E32_1_2024-01-03_183800180 (1)_bc,Female,Age 25-37,Angry,,,,,,,,,,,
29919eb0-3485189BE312_1_2024-01-03_183831524 (1)_bc,Male,Age 38-47,Angry,,,,,,,,,,,
1ab13666-3485189BE312_1_2024-01-03_183837338 (1)_bc,Male,Age 25-37,Neutral,,,,,,,,,,,
6c74264d-3485189BE312_1_2024-01-03_183843340 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
a0cbfda2-348518ACC512_1_2024-01-03_200900116 (1)_bc,Male,Age 38-47,Sad,,,,,,,,,,,
df72969a-3485189BE312_1_2024-01-03_200914935 (1)_bc,Male,Age 48-59,Angry,,,,,,,,,,,
c50af165-348518ACC516_1_2024-01-03_200945155 (1)_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
c32b5a0d-3485186E2E32_1_2024-01-03_201013305 (1)_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
d968b737-348518ACC516_1_2024-01-03_201026934 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
d88c1768-348518ACC516_1_2024-01-03_201151434 (1)_bc,Male,Age 60-100,Neutral,,,,,,,,,,,
d0e8417d-3485186E2E32_1_2024-01-03_201220192 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
35d82d11-3485186E5006_1_2024-01-03_201250307 (1)_bc,Female,Age 38-47,Neutral,,,,,,,,,,,
0b3dee47-3485186E2E32_1_2024-01-03_201108536 (1)_bc,Female,Age 38-47,Neutral,,,,,,,,,,,
c13fbec1-3485186E2E32_1_2024-01-03_201417796 (1)_bc,Male,Age 48-59,Surprised,,,,,,,,,,,
4e2e7cb2-3485186E7D7E_1_2024-01-03_201431984 (1)_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
7e9faac4-3485186E2E32_1_2024-01-03_201502331 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
61656ef1-348518ACC516_1_2024-01-03_201544836 (1)_bc,Male,Age 25-37,Neutral,,,,,,,,,,,
b8e0acb7-3485186E2E32_1_2024-01-03_201641119 (1)_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
c82e175e-3485186E7D7E_1_2024-01-03_201707290 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
44c05a69-3485186E7D7E_1_2024-01-03_201803552 (1)_bc,Male,Age 38-47,Sad,,,,,,,,,,,
f7581a1f-3485186E2E32_1_2024-01-03_201845296 (1)_bc,Female,Age 38-47,Contempt,,,,,,,,,,,
f5c3ef36-348518ACC512_1_2024-01-03_201530374 (1)_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
cd2c2dbf-3485186E5006_1_2024-01-03_201721805 (1)_bc,Male,Age 38-47,Happy,,,,,,,,,,,
7d83b35f-3485186E5006_1_2024-01-03_201904647 (1)_bc,Male,Age 48-59,Sad,,,,,,,,,,,
6e3782d0-3485189BE312_1_2024-01-03_201925756 (1)_bc,Female,Age 38-47,Contempt,,,,,,,,,,,
d43229ce-348518ACC512_1_2024-01-03_201948962 (1)_bc,Male,Age 38-47,Sad,,,,,,,,,,,
8cd43c0d-3485189BE312_1_2024-01-03_202006799 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
51422237-3485186E7D7E_1_2024-01-04_000124759 (1)_bc,Male,Age 25-37,Contempt,,,,,,,,,,,
0b30fd35-348518ACC516_1_2024-01-04_000206887 (1)_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
41049502-3485186E5006_1_2024-01-04_000250852 (1)_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
261e597b-3485186E2E32_1_2024-01-04_000419515 (1)_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
20552d7f-3485186E2E32_1_2024-01-04_000522838 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
5a02cb6d-3485186E5006_1_2024-01-04_000305997 (1)_bc,Female,Age 38-47,Neutral,,,,,,,,,,,
2a9758aa-3485186E5006_1_2024-01-04_000538210 (1)_bc,Male,Age 25-37,Neutral,,,,,,,,,,,
3ee05a0f-3485186E2E32_1_2024-01-04_000235727 (1)_bc,Male,Age 48-59,Neutral,,,,,,,,,,,
afca66af-348518ACC516_1_2024-01-04_000448208 (1)_bc,Male,Age 38-47,Neutral,,,,,,,,,,,
